sale_id,date,customer_id,dog_name,service,price_mxn,payment_method,employee_id,notes,is_churned
DD-002097,2023-04-03,C-235,Blanca,Baño,440.0,Efectivo,EMP-08,pago pendiente,0
DD-001984,2023-04-03,C-173,Charlie,Guardería,220.0,Efectivo,EMP-07,,0
DD-001704,2023-04-03,C-021,Rocky,Baño,220.0,Tarjeta,EMP-08,,1
DD-002237,2023-04-03,C-306,Pepa,Hotel,450.0,Transferencia,EMP-01,pago pendiente,0
DD-002203,2023-04-03,C-284,Duke,Adiestramiento,510.0,Transferencia,EMP-05,primera visita,0
DD-001685,2023-04-03,C-006,Thor,Guardería,180.0,Efectivo,EMP-07,requiere cita previa,1
DD-001860,2023-04-03,C-102,Chispa,Baño,420.0,Tarjeta,EMP-01,,0
DD-002207,2023-04-03,C-287,Maya,Guardería,220.0,Efectivo,EMP-05,,0
DD-002054,2023-04-03,C-215,Daisy,Guardería,180.0,Efectivo,EMP-07,primera visita,0
DD-001898,2023-04-03,C-119,Canela,Guardería,220.0,Tarjeta,EMP-07,requiere cita previa,0
DD-001951,2023-04-03,C-155,Nala,Corte,380.0,Efectivo,EMP-02,,0
DD-001932,2023-04-03,C-145,Lola,Corte,300.0,Tarjeta,EMP-05,,0
DD-002169,2023-04-03,C-266,Rex,Corte,480.0,Efectivo,EMP-05,propina incluida,0
DD-001851,2023-04-03,C-097,Bella,Adiestramiento,620.0,Transferencia,EMP-01,,0
DD-001836,2023-04-03,C-087,Sasha,Corte,380.0,Transferencia,EMP-03,alérgico a champú,0
DD-002141,2023-04-03,C-255,Frida,Baño,390.0,Tarjeta,EMP-07,perro agresivo,0
DD-002090,2023-04-04,C-231,Fifi,Hotel,460.0,Efectivo,EMP-07,pago pendiente,0
DD-002155,2023-04-04,C-262,Charlie,Guardería,250.0,Tarjeta,EMP-07,requiere cita previa,0
DD-002087,2023-04-04,C-231,Fifi,Hotel,590.0,Transferencia,EMP-02,traer vacunas,0
DD-002181,2023-04-04,C-270,Luna,Baño,270.0,Efectivo,EMP-06,,0
DD-001750,2023-04-04,C-046,Chato,Guardería,200.0,Tarjeta,EMP-07,,1
DD-001933,2023-04-04,C-146,Ringo,Hotel,500.0,Efectivo,EMP-06,requiere cita previa,0
DD-002066,2023-04-04,C-223,Sasha,Guardería,210.0,Tarjeta,EMP-02,cliente frecuente,0
DD-002084,2023-04-04,C-230,Chico,Baño,280.0,Efectivo,EMP-01,cliente frecuente,0
DD-002158,2023-04-04,C-262,Charlie,Guardería,170.0,Transferencia,EMP-03,primera visita,0
DD-001811,2023-04-04,C-077,Kira,Baño,220.0,Tarjeta,EMP-07,descuento aplicado,1
DD-001976,2023-04-04,C-167,Coco,Hotel,360.0,Efectivo,EMP-01,requiere cita previa,0
DD-001876,2023-04-04,C-108,Sasha,Baño,430.0,Efectivo,EMP-08,descuento aplicado,0
DD-002198,2023-04-04,C-279,Coco,Baño,350.0,Transferencia,EMP-05,,0
DD-002133,2023-04-04,C-252,Kira,Hotel,590.0,Tarjeta,EMP-02,cliente VIP,0
DD-001975,2023-04-04,C-167,Coco,Baño,320.0,Efectivo,EMP-07,perro agresivo,0
DD-002049,2023-04-04,C-212,Negro,Baño,250.0,Efectivo,EMP-06,propina incluida,0
DD-002048,2023-04-04,C-210,Max,Corte,360.0,Tarjeta,EMP-03,,0
DD-002252,2023-04-04,C-317,Beto,Hotel,380.0,Tarjeta,EMP-01,,0
DD-002167,2023-04-05,C-265,Duke,Guardería,190.0,Efectivo,EMP-06,,0
DD-001877,2023-04-05,C-109,Lobo,Hotel,410.0,Tarjeta,EMP-03,,0
DD-001738,2023-04-05,C-039,Tigrillo,Corte,330.0,Tarjeta,EMP-01,alérgico a champú,1
DD-001901,2023-04-05,C-119,Canela,Corte,340.0,Tarjeta,EMP-01,cliente frecuente,0
DD-001831,2023-04-05,C-086,Gordo,Baño,220.0,Efectivo,EMP-03,,0
DD-001829,2023-04-05,C-086,Gordo,Baño,360.0,Efectivo,EMP-04,primera visita,0
DD-001763,2023-04-05,C-055,Bear,Baño,250.0,Tarjeta,EMP-08,requiere cita previa,1
DD-001700,2023-04-05,C-020,Fifi,Guardería,230.0,Tarjeta,EMP-03,,1
DD-001938,2023-04-05,C-149,Toby,Guardería,230.0,Efectivo,EMP-01,,0
DD-001714,2023-04-05,C-025,Lola,Hotel,520.0,Tarjeta,EMP-07,,1
DD-002122,2023-04-05,C-246,Luna,Guardería,190.0,Efectivo,EMP-07,descuento aplicado,0
DD-002041,2023-04-05,C-206,Simba,Adiestramiento,740.0,Efectivo,EMP-08,perro agresivo,0
DD-001868,2023-04-05,C-105,Tito,Corte,370.0,Tarjeta,EMP-05,pago pendiente,0
DD-001743,2023-04-05,C-043,Luna,Guardería,170.0,Tarjeta,EMP-06,,1
DD-002105,2023-04-05,C-240,Mia,Guardería,210.0,Tarjeta,EMP-08,,0
DD-002098,2023-04-06,C-236,Frida,Guardería,240.0,Transferencia,EMP-04,requiere cita previa,0
DD-002108,2023-04-06,C-240,Mia,Corte,290.0,Transferencia,EMP-03,,0
DD-002011,2023-04-06,C-186,Frida,Guardería,160.0,Transferencia,EMP-03,traer vacunas,0
DD-001795,2023-04-06,C-067,Bonita,Guardería,200.0,Transferencia,EMP-02,,1
DD-001783,2023-04-06,C-062,Zeus,Adiestramiento,510.0,Tarjeta,EMP-05,,1
DD-001796,2023-04-06,C-068,Lola,Corte,290.0,Efectivo,EMP-08,,1
DD-002157,2023-04-06,C-262,Charlie,Baño,450.0,Efectivo,EMP-05,primera visita,0
DD-002239,2023-04-06,C-307,Daisy,Baño,410.0,Efectivo,EMP-01,requiere cita previa,0
DD-002204,2023-04-06,C-284,Duke,Guardería,170.0,Efectivo,EMP-03,requiere cita previa,0
DD-001890,2023-04-06,C-117,Daisy,Guardería,190.0,Tarjeta,EMP-04,,0
DD-001717,2023-04-06,C-026,Mia,Baño,450.0,Transferencia,EMP-01,pago pendiente,1
DD-002045,2023-04-06,C-209,Manchas,Guardería,190.0,Tarjeta,EMP-02,requiere cita previa,0
DD-002022,2023-04-06,C-192,Sammy,Adiestramiento,590.0,Efectivo,EMP-08,alérgico a champú,0
DD-001963,2023-04-06,C-160,Boby,Baño,240.0,Efectivo,EMP-04,descuento aplicado,0
DD-002057,2023-04-06,C-218,Mia,Guardería,250.0,Efectivo,EMP-05,,0
DD-002061,2023-04-06,C-219,Nina,Guardería,160.0,Tarjeta,EMP-01,propina incluida,0
DD-001954,2023-04-06,C-157,Thor,Hotel,520.0,Efectivo,EMP-05,,0
DD-002191,2023-04-06,C-275,Lobo,Corte,260.0,Transferencia,EMP-06,,0
DD-001934,2023-04-06,C-147,Rex,Guardería,160.0,Tarjeta,EMP-04,primera visita,0
DD-001740,2023-04-06,C-041,Tigrillo,Baño,350.0,Efectivo,EMP-03,alérgico a champú,1
DD-002249,2023-04-06,C-313,Nala,Guardería,180.0,Efectivo,EMP-06,perro agresivo,0
DD-002240,2023-04-06,C-307,Daisy,Baño,220.0,Tarjeta,EMP-07,alérgico a champú,0
DD-001840,2023-04-06,C-089,Panda,Guardería,160.0,Transferencia,EMP-02,propina incluida,0
DD-002062,2023-04-06,C-220,Sammy,Guardería,240.0,Tarjeta,EMP-01,alérgico a champú,0
DD-001996,2023-04-06,C-179,Nina,Baño,420.0,Efectivo,EMP-06,propina incluida,0
DD-001884,2023-04-07,C-114,Rocky,Guardería,170.0,Efectivo,EMP-03,alérgico a champú,0
DD-002113,2023-04-07,C-242,Sammy,Hotel,360.0,Transferencia,EMP-06,,0
DD-002026,2023-04-07,C-197,Mia,Corte,490.0,Tarjeta,EMP-05,perro agresivo,0
DD-002116,2023-04-07,C-243,Maya,Guardería,220.0,Tarjeta,EMP-08,primera visita,0
DD-002081,2023-04-07,C-229,Bella,Guardería,150.0,Tarjeta,EMP-03,propina incluida,0
DD-001988,2023-04-07,C-176,Estrella,Adiestramiento,480.0,Tarjeta,EMP-03,requiere cita previa,0
DD-002063,2023-04-07,C-220,Sammy,Guardería,160.0,Efectivo,EMP-03,alérgico a champú,0
DD-001821,2023-04-07,C-081,Luna,Guardería,200.0,Transferencia,EMP-02,traer vacunas,0
DD-001980,2023-04-07,C-171,Bear,Guardería,160.0,Tarjeta,EMP-03,alérgico a champú,0
DD-002107,2023-04-07,C-240,Mia,Corte,280.0,Efectivo,EMP-03,traer vacunas,0
DD-001893,2023-04-07,C-118,Bonita,Corte,390.0,Transferencia,EMP-06,descuento aplicado,0
DD-002006,2023-04-07,C-182,Negro,Corte,420.0,Transferencia,EMP-04,descuento aplicado,0
DD-001723,2023-04-07,C-030,Bear,Corte,260.0,Efectivo,EMP-03,descuento aplicado,1
DD-001742,2023-04-07,C-042,Nena,Guardería,210.0,Tarjeta,EMP-06,,1
DD-001739,2023-04-07,C-041,Tigrillo,Adiestramiento,760.0,Tarjeta,EMP-05,cliente frecuente,1
DD-001727,2023-04-07,C-033,Max,Guardería,190.0,Efectivo,EMP-02,cliente VIP,1
DD-001776,2023-04-07,C-059,Pepa,Baño,350.0,Efectivo,EMP-05,alérgico a champú,1
DD-002140,2023-04-07,C-255,Frida,Baño,410.0,Tarjeta,EMP-05,pago pendiente,0
DD-001722,2023-04-07,C-030,Bear,Corte,430.0,Tarjeta,EMP-05,alérgico a champú,1
DD-001787,2023-04-07,C-064,Bella,Guardería,200.0,Efectivo,EMP-04,descuento aplicado,1
DD-001748,2023-04-07,C-045,Thor,Guardería,210.0,Efectivo,EMP-03,,1
DD-002254,2023-04-07,C-318,Negro,Guardería,160.0,Efectivo,EMP-03,,0
DD-001941,2023-04-07,C-150,Duke,Guardería,240.0,Tarjeta,EMP-08,,0
DD-001794,2023-04-08,C-066,Rocky,Hotel,520.0,Efectivo,EMP-05,cliente frecuente,1
DD-001812,2023-04-08,C-077,Kira,Baño,300.0,Efectivo,EMP-05,primera visita,1
DD-002171,2023-04-08,C-268,Nala,Hotel,510.0,Efectivo,EMP-01,traer vacunas,0
DD-002064,2023-04-08,C-222,Canela,Baño,400.0,Tarjeta,EMP-01,alérgico a champú,0
DD-002012,2023-04-08,C-186,Frida,Baño,280.0,Tarjeta,EMP-03,,0
DD-001856,2023-04-08,C-099,Gordo,Guardería,240.0,Efectivo,EMP-04,cliente frecuente,0
DD-002050,2023-04-08,C-213,Pancho,Corte,400.0,Transferencia,EMP-02,perro agresivo,0
DD-002143,2023-04-08,C-258,Lola,Hotel,430.0,Tarjeta,EMP-05,,0
DD-001908,2023-04-08,C-126,Manchas,Baño,380.0,Efectivo,EMP-02,traer vacunas,0
DD-002079,2023-04-09,C-228,Sasha,Baño,260.0,Efectivo,EMP-07,primera visita,0
DD-001920,2023-04-09,C-134,Luna,Corte,370.0,Efectivo,EMP-04,cliente VIP,0
DD-001964,2023-04-09,C-161,Chispa,Adiestramiento,520.0,Tarjeta,EMP-05,propina incluida,0
DD-002200,2023-04-09,C-281,Bear,Guardería,160.0,Efectivo,EMP-06,cliente frecuente,0
DD-001682,2023-04-09,C-004,Paloma,Guardería,180.0,Efectivo,EMP-03,,1
DD-001702,2023-04-09,C-021,Rocky,Baño,240.0,Efectivo,EMP-04,requiere cita previa,1
DD-001699,2023-04-09,C-019,Canela,Baño,290.0,Efectivo,EMP-05,primera visita,1
DD-002000,2023-04-09,C-181,Nala,Guardería,170.0,Efectivo,EMP-07,pago pendiente,0
DD-001841,2023-04-09,C-091,Kira,Baño,400.0,Transferencia,EMP-01,,0
DD-001942,2023-04-09,C-151,Rocky,Guardería,220.0,Efectivo,EMP-08,,0
DD-001993,2023-04-09,C-179,Nina,Hotel,490.0,Efectivo,EMP-01,propina incluida,0
DD-001720,2023-04-09,C-027,Zeus,Baño,240.0,Efectivo,EMP-01,pago pendiente,1
DD-001869,2023-04-09,C-106,Charlie,Guardería,180.0,Efectivo,EMP-07,,0
DD-002216,2023-04-09,C-293,Blanca,Guardería,240.0,Efectivo,EMP-05,traer vacunas,0
DD-001709,2023-04-09,C-023,Tito,Guardería,200.0,Tarjeta,EMP-01,pago pendiente,1
DD-002052,2023-04-09,C-214,Gordo,Baño,350.0,Efectivo,EMP-01,traer vacunas,0
DD-001850,2023-04-09,C-096,Chato,Baño,240.0,Efectivo,EMP-03,perro agresivo,0
DD-001928,2023-04-09,C-143,Rex,Guardería,160.0,Efectivo,EMP-04,propina incluida,0
DD-002172,2023-04-09,C-268,Nala,Baño,230.0,Tarjeta,EMP-08,traer vacunas,0
DD-001924,2023-04-09,C-139,Panda,Hotel,580.0,Transferencia,EMP-07,,0
DD-001782,2023-04-09,C-062,Zeus,Baño,280.0,Transferencia,EMP-08,,1
DD-002127,2023-04-09,C-248,Thor,Hotel,490.0,Tarjeta,EMP-05,cliente frecuente,0
DD-001822,2023-04-09,C-082,Zeus,Baño,410.0,Efectivo,EMP-01,propina incluida,0
DD-002095,2023-04-09,C-235,Blanca,Baño,390.0,Efectivo,EMP-07,primera visita,0
DD-001827,2023-04-09,C-085,Beto,Baño,230.0,Efectivo,EMP-05,cliente frecuente,0
DD-001767,2023-04-09,C-057,Bella,Guardería,220.0,Efectivo,EMP-08,,1
DD-002163,2023-04-09,C-263,Nena,Baño,350.0,Tarjeta,EMP-05,alérgico a champú,0
DD-001925,2023-04-09,C-140,Chispa,Guardería,240.0,Efectivo,EMP-02,,0
DD-001922,2023-04-09,C-135,Bella,Guardería,170.0,Efectivo,EMP-04,descuento aplicado,0
DD-001793,2023-04-10,C-066,Rocky,Guardería,250.0,Efectivo,EMP-02,cliente VIP,1
DD-002226,2023-04-10,C-298,Ringo,Guardería,240.0,Tarjeta,EMP-06,cliente frecuente,0
DD-001703,2023-04-10,C-021,Rocky,Guardería,200.0,Efectivo,EMP-02,,1
DD-001839,2023-04-10,C-089,Panda,Guardería,190.0,Efectivo,EMP-06,cliente VIP,0
DD-002080,2023-04-10,C-228,Sasha,Guardería,210.0,Tarjeta,EMP-03,perro agresivo,0
DD-001940,2023-04-10,C-150,Duke,Guardería,200.0,Efectivo,EMP-08,propina incluida,0
DD-002005,2023-04-10,C-182,Negro,Guardería,240.0,Tarjeta,EMP-01,,0
DD-002109,2023-04-10,C-240,Mia,Corte,480.0,Efectivo,EMP-02,,0
DD-002206,2023-04-10,C-286,Estrella,Guardería,180.0,Tarjeta,EMP-06,,0
DD-001981,2023-04-10,C-171,Bear,Baño,380.0,Transferencia,EMP-02,descuento aplicado,0
DD-002196,2023-04-10,C-277,Panda,Guardería,200.0,Transferencia,EMP-07,,0
DD-002024,2023-04-10,C-194,Nina,Baño,210.0,Efectivo,EMP-07,cliente frecuente,0
DD-002205,2023-04-10,C-286,Estrella,Corte,370.0,Tarjeta,EMP-04,,0
DD-002111,2023-04-10,C-241,Canela,Baño,200.0,Efectivo,EMP-08,primera visita,0
DD-001892,2023-04-11,C-118,Bonita,Corte,490.0,Transferencia,EMP-08,cliente frecuente,0
DD-001889,2023-04-11,C-116,Bonita,Baño,270.0,Efectivo,EMP-02,,0
DD-001945,2023-04-11,C-152,Rex,Baño,260.0,Tarjeta,EMP-05,alérgico a champú,0
DD-001708,2023-04-11,C-022,Sammy,Guardería,180.0,Tarjeta,EMP-07,cliente frecuente,1
DD-001803,2023-04-11,C-070,Buddy,Hotel,430.0,Tarjeta,EMP-03,,1
DD-001944,2023-04-11,C-152,Rex,Baño,280.0,Tarjeta,EMP-07,,0
DD-001690,2023-04-11,C-007,Tito,Guardería,170.0,Efectivo,EMP-06,pago pendiente,1
DD-002243,2023-04-11,C-309,Boby,Corte,440.0,Efectivo,EMP-04,,0
DD-001691,2023-04-11,C-008,Boby,Baño,220.0,Efectivo,EMP-06,,1
DD-001926,2023-04-11,C-141,Maya,Guardería,170.0,Efectivo,EMP-06,,0
DD-002218,2023-04-11,C-293,Blanca,Corte,370.0,Tarjeta,EMP-02,cliente frecuente,0
DD-002070,2023-04-11,C-224,Zeus,Baño,440.0,Tarjeta,EMP-06,,0
DD-001746,2023-04-11,C-044,Tigrillo,Guardería,240.0,Transferencia,EMP-04,,1
DD-001762,2023-04-11,C-053,Buddy,Baño,440.0,Tarjeta,EMP-05,,1
DD-001713,2023-04-11,C-025,Lola,Guardería,150.0,Efectivo,EMP-01,cliente VIP,1
DD-002160,2023-04-11,C-262,Charlie,Guardería,160.0,Transferencia,EMP-05,,0
DD-002147,2023-04-11,C-259,Paloma,Guardería,190.0,Transferencia,EMP-02,propina incluida,0
DD-001741,2023-04-11,C-041,Tigrillo,Corte,340.0,Efectivo,EMP-06,alérgico a champú,1
DD-002103,2023-04-11,C-238,Max,Guardería,150.0,Tarjeta,EMP-01,,0
DD-002136,2023-04-11,C-254,Fifi,Baño,270.0,Efectivo,EMP-08,cliente VIP,0
DD-002030,2023-04-12,C-201,Rosa,Guardería,240.0,Tarjeta,EMP-02,,0
DD-001755,2023-04-12,C-050,Max,Baño,280.0,Transferencia,EMP-04,traer vacunas,1
DD-002077,2023-04-12,C-227,Maya,Corte,380.0,Tarjeta,EMP-01,,0
DD-002125,2023-04-12,C-247,Rosa,Guardería,210.0,Efectivo,EMP-06,primera visita,0
DD-002073,2023-04-12,C-225,Simba,Guardería,190.0,Efectivo,EMP-06,pago pendiente,0
DD-002044,2023-04-12,C-208,Coco,Adiestramiento,470.0,Tarjeta,EMP-06,,0
DD-001747,2023-04-12,C-045,Thor,Baño,270.0,Tarjeta,EMP-06,,1
DD-001718,2023-04-12,C-026,Mia,Baño,380.0,Tarjeta,EMP-05,,1
DD-001788,2023-04-12,C-064,Bella,Guardería,210.0,Efectivo,EMP-05,alérgico a champú,1
DD-001781,2023-04-12,C-061,Toby,Guardería,220.0,Tarjeta,EMP-04,propina incluida,1
DD-002183,2023-04-12,C-271,Pancho,Guardería,240.0,Efectivo,EMP-06,descuento aplicado,0
DD-002118,2023-04-12,C-244,Coco,Baño,360.0,Transferencia,EMP-06,perro agresivo,0
DD-001930,2023-04-13,C-144,Rex,Baño,330.0,Tarjeta,EMP-04,cliente VIP,0
DD-001909,2023-04-13,C-126,Manchas,Guardería,160.0,Efectivo,EMP-02,requiere cita previa,0
DD-001967,2023-04-13,C-163,Rocky,Guardería,190.0,Tarjeta,EMP-01,,0
DD-002132,2023-04-13,C-252,Kira,Baño,280.0,Efectivo,EMP-08,,0
DD-001791,2023-04-13,C-064,Bella,Guardería,170.0,Efectivo,EMP-01,cliente VIP,1
DD-001725,2023-04-13,C-032,Tito,Guardería,190.0,Tarjeta,EMP-03,cliente frecuente,1
DD-002189,2023-04-13,C-274,Nena,Baño,400.0,Tarjeta,EMP-07,,0
DD-002180,2023-04-13,C-270,Luna,Adiestramiento,800.0,Efectivo,EMP-02,pago pendiente,0
DD-002173,2023-04-13,C-268,Nala,Baño,330.0,Efectivo,EMP-01,,0
DD-001756,2023-04-13,C-050,Max,Hotel,600.0,Efectivo,EMP-03,requiere cita previa,1
DD-002131,2023-04-13,C-251,Blanca,Baño,280.0,Tarjeta,EMP-03,descuento aplicado,0
DD-001797,2023-04-13,C-068,Lola,Baño,430.0,Efectivo,EMP-05,descuento aplicado,1
DD-002215,2023-04-13,C-292,Chico,Guardería,220.0,Transferencia,EMP-01,,0
DD-001695,2023-04-13,C-014,Nena,Guardería,150.0,Efectivo,EMP-04,pago pendiente,1
DD-001828,2023-04-13,C-085,Beto,Guardería,180.0,Efectivo,EMP-06,descuento aplicado,0
DD-002230,2023-04-13,C-302,Fifi,Baño,350.0,Tarjeta,EMP-03,,0
DD-001867,2023-04-13,C-105,Tito,Corte,360.0,Efectivo,EMP-04,traer vacunas,0
DD-002251,2023-04-13,C-315,Zeus,Adiestramiento,660.0,Efectivo,EMP-04,,0
DD-001838,2023-04-13,C-088,Simba,Baño,430.0,Efectivo,EMP-07,,0
DD-001880,2023-04-13,C-110,Pancho,Baño,330.0,Efectivo,EMP-08,,0
DD-002032,2023-04-13,C-201,Rosa,Guardería,180.0,Efectivo,EMP-03,traer vacunas,0
DD-002051,2023-04-13,C-213,Pancho,Guardería,250.0,Tarjeta,EMP-03,requiere cita previa,0
DD-001888,2023-04-14,C-116,Bonita,Corte,360.0,Efectivo,EMP-04,,0
DD-001701,2023-04-14,C-021,Rocky,Adiestramiento,460.0,Tarjeta,EMP-08,alérgico a champú,1
DD-001745,2023-04-14,C-044,Tigrillo,Guardería,190.0,Transferencia,EMP-03,traer vacunas,1
DD-001875,2023-04-14,C-108,Sasha,Guardería,210.0,Tarjeta,EMP-04,,0
DD-002166,2023-04-14,C-264,Sultan,Baño,230.0,Tarjeta,EMP-08,primera visita,0
DD-002165,2023-04-14,C-264,Sultan,Baño,260.0,Efectivo,EMP-06,cliente frecuente,0
DD-001768,2023-04-14,C-057,Bella,Guardería,170.0,Tarjeta,EMP-07,,1
DD-001913,2023-04-14,C-129,Tigrillo,Guardería,210.0,Tarjeta,EMP-07,,0
DD-002244,2023-04-14,C-309,Boby,Guardería,230.0,Transferencia,EMP-05,pago pendiente,0
DD-001896,2023-04-14,C-119,Canela,Guardería,200.0,Efectivo,EMP-02,cliente VIP,0
DD-001698,2023-04-14,C-018,Toby,Guardería,160.0,Efectivo,EMP-08,cliente frecuente,1
DD-001970,2023-04-14,C-163,Rocky,Guardería,200.0,Efectivo,EMP-05,cliente VIP,0
DD-001801,2023-04-14,C-069,Paloma,Guardería,230.0,Tarjeta,EMP-01,,1
DD-002065,2023-04-14,C-222,Canela,Adiestramiento,620.0,Efectivo,EMP-02,,0
DD-001815,2023-04-14,C-079,Charlie,Corte,500.0,Efectivo,EMP-03,,1
DD-002099,2023-04-14,C-237,Tito,Baño,330.0,Transferencia,EMP-07,requiere cita previa,0
DD-001824,2023-04-14,C-084,Pancho,Corte,260.0,Tarjeta,EMP-03,,0
DD-002247,2023-04-14,C-312,Bella,Baño,220.0,Tarjeta,EMP-06,pago pendiente,0
DD-002134,2023-04-14,C-252,Kira,Adiestramiento,640.0,Efectivo,EMP-07,cliente VIP,0
DD-001806,2023-04-14,C-072,Chico,Hotel,540.0,Efectivo,EMP-05,,1
DD-002019,2023-04-15,C-190,Beto,Guardería,190.0,Tarjeta,EMP-02,perro agresivo,0
DD-002187,2023-04-15,C-273,Nena,Guardería,160.0,Efectivo,EMP-07,propina incluida,0
DD-001968,2023-04-15,C-163,Rocky,Guardería,160.0,Transferencia,EMP-02,,0
DD-001979,2023-04-15,C-171,Bear,Guardería,240.0,Efectivo,EMP-06,,0
DD-002088,2023-04-15,C-231,Fifi,Baño,350.0,Efectivo,EMP-03,cliente frecuente,0
DD-002082,2023-04-15,C-230,Chico,Guardería,230.0,Tarjeta,EMP-02,,0
DD-002027,2023-04-15,C-198,Chato,Baño,250.0,Efectivo,EMP-01,,0
DD-002222,2023-04-15,C-297,Sasha,Baño,220.0,Efectivo,EMP-07,,0
DD-001949,2023-04-15,C-154,Nena,Corte,320.0,Efectivo,EMP-02,cliente VIP,0
DD-001681,2023-04-15,C-001,Lobo,Guardería,220.0,Transferencia,EMP-05,cliente frecuente,1
DD-001946,2023-04-15,C-152,Rex,Guardería,230.0,Efectivo,EMP-05,,0
DD-001774,2023-04-15,C-058,Gordo,Guardería,180.0,Tarjeta,EMP-04,requiere cita previa,1
DD-001719,2023-04-15,C-027,Zeus,Hotel,350.0,Efectivo,EMP-07,,1
DD-001921,2023-04-15,C-135,Bella,Hotel,530.0,Tarjeta,EMP-01,,0
DD-001886,2023-04-15,C-115,Charlie,Baño,280.0,Transferencia,EMP-06,primera visita,0
DD-001715,2023-04-15,C-025,Lola,Guardería,210.0,Tarjeta,EMP-06,descuento aplicado,1
DD-001754,2023-04-15,C-048,Buddy,Guardería,220.0,Transferencia,EMP-07,,1
DD-001819,2023-04-15,C-080,Luna,Corte,420.0,Efectivo,EMP-07,,1
DD-001902,2023-04-15,C-120,Duke,Adiestramiento,560.0,Transferencia,EMP-02,requiere cita previa,0
DD-001731,2023-04-15,C-033,Max,Guardería,240.0,Transferencia,EMP-04,,1
DD-001693,2023-04-16,C-011,Daisy,Guardería,200.0,Tarjeta,EMP-03,perro agresivo,1
DD-001858,2023-04-16,C-101,Fifi,Guardería,190.0,Tarjeta,EMP-06,,0
DD-001986,2023-04-16,C-175,Panda,Guardería,200.0,Efectivo,EMP-03,pago pendiente,0
DD-002208,2023-04-16,C-287,Maya,Baño,430.0,Tarjeta,EMP-07,,0
DD-001680,2023-04-16,C-001,Lobo,Guardería,230.0,Efectivo,EMP-01,cliente frecuente,1
DD-001834,2023-04-16,C-087,Sasha,Guardería,180.0,Transferencia,EMP-08,,0
DD-002192,2023-04-16,C-276,Charlie,Hotel,470.0,Efectivo,EMP-05,propina incluida,0
DD-002210,2023-04-16,C-288,Boby,Guardería,210.0,Efectivo,EMP-03,,0
DD-001804,2023-04-16,C-071,Daisy,Hotel,490.0,Efectivo,EMP-08,cliente frecuente,1
DD-001772,2023-04-16,C-058,Gordo,Corte,370.0,Tarjeta,EMP-02,perro agresivo,1
DD-002211,2023-04-16,C-290,Lola,Baño,240.0,Tarjeta,EMP-01,,0
DD-001837,2023-04-16,C-088,Simba,Guardería,160.0,Tarjeta,EMP-08,cliente frecuente,0
DD-001903,2023-04-17,C-121,Duke,Baño,260.0,Tarjeta,EMP-01,primera visita,0
DD-002021,2023-04-17,C-192,Sammy,Baño,230.0,Transferencia,EMP-03,descuento aplicado,0
DD-001882,2023-04-17,C-113,Lola,Guardería,250.0,Tarjeta,EMP-02,,0
DD-001857,2023-04-17,C-100,Rosa,Corte,470.0,Efectivo,EMP-01,cliente VIP,0
DD-001861,2023-04-17,C-103,Panda,Guardería,200.0,Tarjeta,EMP-05,,0
DD-002253,2023-04-17,C-318,Negro,Guardería,190.0,Efectivo,EMP-07,,0
DD-001852,2023-04-17,C-097,Bella,Guardería,190.0,Efectivo,EMP-06,propina incluida,0
DD-001844,2023-04-17,C-091,Kira,Baño,260.0,Tarjeta,EMP-04,,0
DD-001843,2023-04-17,C-091,Kira,Hotel,520.0,Tarjeta,EMP-03,,0
DD-001826,2023-04-17,C-085,Beto,Baño,360.0,Efectivo,EMP-04,perro agresivo,0
DD-002106,2023-04-17,C-240,Mia,Baño,440.0,Tarjeta,EMP-01,,0
DD-001686,2023-04-17,C-006,Thor,Baño,330.0,Tarjeta,EMP-07,,1
DD-001808,2023-04-17,C-073,Max,Adiestramiento,470.0,Efectivo,EMP-08,,1
DD-002154,2023-04-17,C-261,Sultan,Guardería,220.0,Tarjeta,EMP-01,,0
DD-002139,2023-04-17,C-255,Frida,Corte,290.0,Tarjeta,EMP-03,propina incluida,0
DD-002029,2023-04-17,C-201,Rosa,Guardería,170.0,Efectivo,EMP-07,,0
DD-001991,2023-04-17,C-177,Princesa,Corte,330.0,Efectivo,EMP-06,primera visita,0
DD-001947,2023-04-17,C-153,Chato,Guardería,170.0,Transferencia,EMP-07,primera visita,0
DD-002144,2023-04-17,C-258,Lola,Hotel,460.0,Transferencia,EMP-06,traer vacunas,0
DD-001935,2023-04-17,C-148,Lola,Guardería,220.0,Efectivo,EMP-04,requiere cita previa,0
DD-001958,2023-04-17,C-159,Sultan,Guardería,160.0,Efectivo,EMP-02,pago pendiente,0
DD-001705,2023-04-17,C-022,Sammy,Guardería,220.0,Efectivo,EMP-03,,1
DD-001969,2023-04-17,C-163,Rocky,Baño,290.0,Tarjeta,EMP-03,cliente VIP,0
DD-002231,2023-04-17,C-302,Fifi,Hotel,540.0,Tarjeta,EMP-03,,0
DD-001918,2023-04-17,C-132,Blanca,Guardería,160.0,Efectivo,EMP-03,requiere cita previa,0
DD-001919,2023-04-17,C-132,Blanca,Guardería,200.0,Tarjeta,EMP-02,cliente frecuente,0
DD-001987,2023-04-17,C-175,Panda,Guardería,240.0,Transferencia,EMP-01,cliente VIP,0
DD-001689,2023-04-18,C-007,Tito,Baño,310.0,Efectivo,EMP-02,perro agresivo,1
